,Product_Form,Cu,Ni,Mn,P,Temperature_Celsius,AUC8e+22,AUC1.4571428571428572e+23,AUC2.1142857142857144e+23,AUC2.7714285714285714e+23,AUC3.428571428571429e+23,AUC4.0857142857142864e+23,AUC4.7428571428571424e+23,AUC5.4e+23,AUC6.057142857142857e+23,AUC6.714285714285714e+23,AUC7.371428571428572e+23,AUC8.028571428571429e+23,AUC8.685714285714285e+23,AUC9.342857142857142e+23,AUC1e+24
92,W,0.219,0.871,1.403,0.015,285.0,54.49450490409811,119.67377342006881,189.01366724601104,261.66070103662383,337.2480322339671,415.51318498503883,496.2633092014191,579.3367869160622,664.6140999202855,751.9927626045755,841.3579670791231,932.669402878882,1025.8046749485118,1120.7498359412668,1217.4375094292168
93,P,0.057,0.593,1.301,0.014,291.6666666666667,8.021672320133515,20.68797630486796,36.927891710722875,56.19083203211962,78.13857430974163,102.53356620859014,129.19663125231796,157.98588442350132,188.78546561145063,221.49816754326568,256.04043499277435,292.34063403493445,330.3343808430501,369.96593293309786,411.1844219714503
94,P,0.1,0.528,1.332,0.013,278.3333333333333,19.747020700017632,46.52433947763615,77.8540430827172,112.98991415597943,151.50677840803618,193.10499527652252,237.55963903924118,284.6907179808755,334.3538831596677,386.4275588533651,440.8016064268442,497.39386478699913,556.1123066357264,616.8966736446557,679.6804449623341
95,W,0.218,0.724,1.37,0.016,280.0,55.07260238955966,120.97941579975793,191.12579107278106,264.6441948055365,341.16055269208937,420.4072668147201,502.1876692152265,586.3370395940455,672.7334370324008,761.2723236395512,851.8368902782704,944.3856267568236,1038.7942947094707,1135.048167880874,1233.0786738461697
96,W,0.21,0.88,1.36,0.011,292.77777777777777,46.0685751741501,101.05706920937817,159.4541671087623,220.55394956745013,284.05672919138857,349.747916424811,417.47001518314636,487.0907321766415,558.5126365260588,631.652103656991,706.4145242187496,782.7682324431565,860.6114601440087,939.9343874878563,1020.681559096612
97,P,0.1,0.5,1.42,0.015,291.1111111111111,15.760848106694267,37.28945441675687,62.60246051717177,91.08261669635878,122.37608468630887,156.2335686867905,192.46785929481194,230.92927748154017,271.4976029461877,314.07161470937086,358.5600086613152,404.8938593296051,452.99735230304293,502.8196558805766,554.3055894730488
98,F,0.12,0.98,0.82,0.006,290.0,21.33973730208598,48.56675040634216,79.06486950240718,112.26425798378912,147.86367359910165,185.65004272755831,225.46424094029717,267.17750148575436,310.68853722620963,355.91168289929226,402.7650230469296,451.1963445754474,501.1320098408751,552.536788809916,605.361592115336
99,P,0.06,0.59,1.49,0.006,276.6666666666667,10.266591004679395,26.0411682773199,45.968702766767066,69.40490437644836,95.9572816421026,125.3500656477738,157.3753618372077,191.86835785988023,228.6947321773407,267.7417420698707,308.91191992086925,352.12291995017097,397.2989284159396,444.3762316899335,493.29554426660684
100,P,0.16,0.59,1.35,0.011,289.0,28.34509103654221,63.862739559211704,103.10126706229325,145.39333005121597,190.39869456523476,237.87626066442576,287.6464452917145,339.56309862003866,393.51239272256515,449.39784720938724,507.12470307067736,566.6374529768307,627.8480574559718,690.7210361586771,755.1998149852574
101,P,0.12,0.58,1.35,0.014,289.0,20.49764249394816,47.38587649578984,78.12526968601325,112.06670492031995,148.85276193274902,188.23113922167667,230.0128809300285,274.0460204549778,320.2097347538304,368.4020727318763,418.528388883332,470.52279671427675,524.3034604839163,579.8236829049217,637.026504982787
102,F,0.01,0.67,1.35,0.003,276.0,6.964748768760643,18.282207847838848,33.010943787578796,50.62863937766849,70.81202260375119,93.33411595073865,118.02364051304123,144.74510172270283,173.38766674154232,203.85838008750434,236.07775092243676,269.9767384942154,305.4946111720319,342.57737719516854,381.1766039997178
103,W,0.041,0.605,1.76,0.008,286.0,6.73806212578835,17.68716379661089,31.93651306839509,48.98079296140489,68.5072532259781,90.29630394601007,114.182240952547,140.03397971592278,167.7442947533474,197.22325607110292,228.39396007601135,261.18961313452303,295.5514602915103,331.4272670945791,368.77017734900437
104,W,0.041,0.73,1.96,0.013,292.77777777777777,6.914543269566643,18.150420269873916,32.77298388884501,50.26368204785497,70.30157304386123,92.6613155327027,117.17286527542922,143.7017044187728,172.13779906478035,202.38886380242596,234.3759808044938,268.03060700018847,303.29244854360184,340.1079028744581,378.4288865557354
105,W,0.1,0.51,1.5,0.015,286.0,17.831488567883124,41.48440604026828,68.74018658729551,98.99789010390505,131.92233816262709,167.27707612506535,204.8848614512946,244.60341888196987,286.31925742473237,329.93668078680486,375.3676674778761,422.5492957884086,471.4064186851681,521.8938323882292,573.9584929797809
106,F,0.05,0.76,1.34,0.011,287.0,7.346665460587485,19.284725034367575,34.82112113410172,53.404894933294806,74.69504757885088,98.45215509069634,124.49554636903986,152.68229690999047,182.89549628200237,215.03709172652492,249.02323347173237,284.7810948693355,322.24661402862756,361.3628385143106,402.0786799301994
107,W,0.044,0.582,1.68,0.007,286.0,6.47009665989446,16.98376436237876,30.666432376997847,47.03287963547669,65.78279362838092,86.7053172938117,109.64133633895557,134.46497932455836,161.0732850096722,189.37989981946833,219.3109785337539,250.8023838297696,283.7976973736047,318.246762020719,354.1045849967318
108,W,0.1,0.9,1.44,0.011,289.0,19.996688981538355,46.07693725144272,75.76880920926968,108.45992013715438,143.81554241892928,181.59930890939415,221.63428658511958,263.77802215704793,307.917471072002,353.95720663392206,401.8081697003402,451.40931037700074,502.6830699191357,555.5865288468,610.0661311862265
109,W,0.043500000000000004,0.12716666666666668,1.1283333333333334,0.0094,291.6666666666667,5.469608054233404,14.357518786927125,25.92439871316661,39.76005781530162,55.61062172224725,73.29783877182932,92.68719894615107,113.6722946482116,136.16608581317655,160.0955719538472,185.39832673683688,212.02013056766648,239.91328923251106,269.03540152221166,299.3484320171958
110,W,0.03,0.98,1.44,0.007,276.0,9.305851669591318,24.42751635029916,44.10711090374186,67.64674849365045,94.61449373880535,124.70707380656421,157.69563678245515,193.39914349431294,231.66950619533202,272.3825237180899,315.4319854908212,360.72564367806774,408.18235256062013,457.72997180243794,509.30378891055545
111,W,0.03,0.7,1.68,0.008,287.0,6.606871191962602,17.342792448901633,31.314705062715593,48.02713064007676,67.17340821879785,88.53822332660572,111.95909807596975,137.30750016982947,164.47829181929777,193.38329397916888,223.94710037908817,256.10421786611784,289.7970354516428,324.97433569475663,361.59017469685574
112,W,0.09,0.1,1.31,0.017,284.0,12.31774482069568,29.853544857563165,51.03173667242481,75.271649923096,102.23102275303623,131.66902377281122,163.4044733344723,197.29308336965153,233.21817391195032,271.0816471972912,310.7967321841704,352.2943685179734,395.50458237394093,440.37523174337696,486.85372150675124
113,W,0.1,0.09,1.38,0.019,284.0,13.683476029876106,32.897054972360294,55.899971952433454,82.08404272933839,111.09371575202394,142.6787149288633,176.65085441601371,212.8600938383194,251.18534175775986,291.5247484817104,333.7877051013115,377.9031942002715,423.79750631316625,471.4173761647314,520.7079299213239
114,W,0.1,0.84,1.44,0.013,289.0,19.34801730365217,44.632335827119235,73.4594026990141,105.22976944381963,139.61493237869777,176.38294852927012,215.3601657739633,256.40682631790145,299.4119504065664,344.2818678931455,390.92932180037974,439.2941713826087,489.3006178007046,540.906258427833,594.0586068902762
115,W,0.082,0.071,1.28,0.019,280.0,11.7914241438253,29.08044406885395,50.340620518410056,74.94657893936726,102.52418743475982,132.8103655793971,165.6070086429724,200.7566753769682,238.1315964864004,277.6244320537743,319.14121488655394,362.6050879758629,407.9414824596511,455.0917015461102,503.9986985913211
116,F,0.05,0.71,1.33,0.006,286.0,6.552515873324778,17.20011174842476,31.057076190852005,47.632007152218,66.62076659742594,87.80981146557247,111.0380005892008,136.1778591179237,163.12511424082177,191.79231236955974,222.10466760789524,253.99722562090227,287.41284939070755,322.30074284686026,358.6153400753084
117,W,0.37,0.125,1.4,0.021,286.1111111111111,38.190307485620366,84.86215583726323,135.40757105543508,189.09097532121194,245.5633524587138,304.57641946880165,365.94625394823026,429.52139584655976,495.18630214627416,562.8425885874581,632.388237622336,703.7737492017807,776.8983506437897,851.7349022000857,928.2229407741158
118,F,0.05,0.69,1.35,0.003,276.0,6.988211525723798,18.343796716831175,33.12215063464933,50.79919649329933,71.05057324377906,93.64853873203766,118.4212370502896,145.23271717820347,173.97177290534427,204.54513560241233,236.87304664353238,270.8862326929734,306.5237575279825,343.73144750108645,382.46070688937266
119,F,0.04,0.74,0.6,0.012,287.0,5.833647793276841,15.313109633781092,27.649844348177815,42.406360974123295,59.31188806877115,78.17631010549137,98.85616450683841,121.2379615241361,145.228867982299,170.75102471357093,197.73785048609886,226.13151702141238,255.8811557303047,286.94154331381367,319.2721128356516
120,W,0.047,0.049,1.28,0.009,292.77777777777777,5.523606532019419,14.499262793369802,26.18033626008923,40.152587330656665,56.159635269828776,74.02146863331825,93.60224945867688,114.79451964433287,137.51037982603557,161.67610882231588,187.22866399840996,214.11329047914953,242.2818231915695,271.69144232233896,302.30373694878926
121,W,0.08,0.07,1.17,0.008,283.8888888888889,9.63789992661328,23.552521528282554,40.50401711678239,60.01122220037015,81.78839604958839,105.6345461692664,131.39839194194732,158.95958198246387,188.22061820159928,219.09956114727981,251.5243101189904,285.43668226529337,320.7790003767612,357.5070773623435,395.5771757328915
122,W,0.13,0.11,1.5,0.016,286.1111111111111,17.546586035807614,40.91568472240649,67.92078771196807,97.9575393294412,130.6874101663617,165.87163038002748,203.33117038120582,242.92241065196765,284.53066340257965,328.0592457987887,373.4195009345466,420.54749991157547,469.3678760464662,519.8345031943794,571.8939305576997
123,W,0.02,0.7,1.44,0.006,276.0,7.309665019834137,19.187600246270637,34.645749486052786,53.13592873883301,74.31885654397438,97.95631474639113,123.8685421707141,151.91333413208673,181.9743690018043,213.95408785015636,247.76906320282492,283.3468351926271,320.6236645675017,359.5428857250295,400.0536675685026
124,W,0.06,0.86,1.44,0.011,289.0,8.839132124583909,22.2635364842623,39.112237855723194,58.852231445938486,81.16011371378897,105.80861770917906,132.62645564702603,161.47776203899573,192.25191012096806,224.85602703566087,259.20960129574144,295.2450919382263,332.89959442529386,372.1209959173266,412.8603453924793
125,W,0.11,0.24,1.485,0.015,276.6666666666667,20.210821954865363,47.193433398651514,78.42698256338832,113.20633014095421,151.13551253735722,191.9352836493046,235.39622994590894,281.35041848440665,329.66366182380295,380.2228540013069,432.9244618842435,487.69345526863805,544.4420398191172,603.1159461439061,663.6527384226687
126,W,0.033,0.64,1.41,0.009,287.0,6.3530736357849475,16.676583253513954,30.111776265343316,46.18220767540557,64.59299665170168,85.13709985140618,107.65828084222336,132.03294479021818,158.15999268872065,185.95463281846637,215.3443555793368,246.2661836843282,278.66471922386,312.4907122331519,347.6999837109086
127,W,0.07,0.07,1.43,0.013,291.3,8.137702639847408,20.437826845287784,35.83365148999666,53.84262849071478,74.172475769434,96.61778080529385,121.02374386359462,147.26754876505282,175.24923449448042,204.8848750472858,236.1016278694947,268.83857331374713,303.03868899271436,338.6550284480742,375.64331151388217
128,W,0.14,0.11,1.3,0.017,280.0,20.7714234014268,48.06825480856745,79.31536176922641,113.84811493058612,151.29974380050623,191.41137422809948,233.9890986849693,278.8770193573708,325.9511172131882,375.1067571953863,426.24695643055816,479.3038905618734,534.1938842375779,590.8687519967349,649.2701147188188
129,W,0.13,0.08,1.45,0.017,286.0,16.61518593609593,38.95393982840549,64.93824723746236,93.96676438322062,125.69948964574824,159.8967209279748,196.37861732825948,235.00110478374452,275.64886150804756,318.224719356752,362.6401680079105,408.83017788318074,456.7202112056048,506.2629177305868,557.4048827571121
130,W,0.054,0.13,1.39,0.017,291.3,6.720278341005121,17.57668131751759,31.66311915954273,48.48443469469706,67.73460634181119,89.19875516115935,112.71474616004238,138.1542935683634,165.41249587534665,194.40136607195402,225.04558794711255,257.2799087275721,291.04669156018616,326.29495496727276,362.9788169491496
131,W,0.051,0.98,1.17,0.015,287.0,8.297266448707921,21.780017459433953,39.32670156853348,60.31507019122718,84.36000189276086,111.19109310466686,140.6042953014486,172.43819066747326,206.56074147673132,242.86120771144326,281.244890095831,321.6295387835302,363.94280277676506,408.1203604410325,454.10451294168973
132,W,0.05,1.66,1.35,0.0015,285.6,25.392218661083234,66.65363456639135,120.35195104562067,184.5828936941901,258.16787101539353,340.27936390041236,430.2929203313548,527.7145515354505,632.1401809615769,743.2309096767684,860.6969284128205,984.2865270316253,1113.778288953731,1248.9753699512173,1389.7011936257254
133,W,0.04,0.6,1.74,0.006,287.0,6.248123103455848,16.4010919889348,29.614340358002035,45.41929391782435,63.52594316358474,83.73066503534616,105.87980407148603,129.8518071810678,155.5472454772999,182.88272797016856,211.78694289253625,242.19795331993492,274.0612764966815,307.328476050017,341.9561028001421
134,W,0.04,0.64,1.45,0.011,288.8888888888889,6.440654868937169,16.90648075035415,30.526886596013455,46.81885930732139,65.48345292909914,86.31076989199724,109.14241994335072,133.85310441442138,160.3403305832794,188.51813782191454,218.31301693842667,249.66112246313855,282.50629279042033,316.79859901284186,352.49325309297296
135,W,0.25,0.54,1.48,0.019,276.1111111111111,62.21429308205242,136.6084218157023,215.7346951533404,298.621287761726,384.85110592151943,474.1256922230656,566.2257876956061,660.9675924501912,758.215250544066,857.8522539995043,959.7479335648015,1063.8566650820749,1170.0389948033676,1278.2793238030167,1388.5009782858583
136,W,0.09,0.67,1.44,0.013,276.0,19.649902145480528,45.945218981250406,76.43284324027414,110.41868872738496,147.51208477484101,187.43754863778344,229.98845661197015,274.9991696091102,322.3372548785941,371.8910996562556,423.55870829805735,477.26581617795796,532.9261362621219,590.4858292732569,649.883371467911
137,W,0.09,0.84,1.44,0.012,289.0,16.698661190110826,38.952750297943616,64.68090571358796,93.3060007961025,124.50454369993108,158.0483780134683,193.76642446200663,231.52145470174364,271.20386621085703,312.721266422895,355.9889727675133,400.94584016220165,447.51992835756556,495.66709056908434,545.336268552198
138,W,0.09,0.65,1.44,0.014,276.0,19.552886233190005,45.79095407269055,76.27059332111878,110.29110444139077,147.4570303499376,187.4895487132113,230.1794933422864,275.3592527649886,322.89472636343413,372.67291218015794,424.5907433035764,478.57276949338643,534.5320342346147,592.4136955651117,652.1555659762205
139,W,0.04,0.57,1.65,0.013,287.0,7.121901539981545,18.694728058217628,33.7558035763632,51.77102530507362,72.40982691190531,95.44010935525334,120.68672898787571,148.01113393888315,177.2999905350693,208.45824584447934,241.40461539563466,276.0685005990956,312.3877994739668,350.3073019880466,389.77748274380326
140,W,0.04,0.56,1.59,0.015,287.0,7.245093586592344,19.0181026229171,34.33969911384279,52.66654155542716,73.66234559977727,97.0909974410022,122.7743238611429,150.57137636974986,180.3668608892116,212.0640802967406,245.58034409181616,280.8438324964339,317.7913693123587,356.36678950445577,396.5197110029907
141,W,0.04,0.55,1.63,0.014,287.0,7.196075614874998,18.889432260644227,34.107367760241004,52.31021668349012,73.1639698741793,96.43411099644621,121.94367229498799,149.55265889148387,179.14655675094969,210.6293229722131,243.91882651207013,278.94373350202227,315.641295173662,353.9557264864077,393.83698623939557
142,W,0.04,0.55,1.58,0.014,287.0,7.129130472354616,18.713703738252956,33.79006667588548,51.82357436640421,72.48332494314788,95.53698377739106,120.80922944611467,148.16136944434456,177.47995506197674,208.66983688563025,241.6496479377788,276.34871796940917,312.7048819643514,350.66287385065215,390.173117961095
